,accountid,key,quantity
681,5977204-TV2,disciplesofshaolinm,1
682,5977204-TV2,dormm,1
683,5977204-TV2,gioithieuonfuturem,1
684,5977204-TV2,powerofcurves4km,1
685,5977204-TV2,primevalm,2
686,5977204-TV2,rumpelstilskinm,1
687,5977204-TV2,samsunghdrdemo4km,1
688,5977204-TV2,samsunghdrdemolg4km,1
689,5977204-TV2,streetfoodhanoi4km,1
690,5977204-TV2,thelastsongm,1
691,5977204-TV2,themadmonkm,1
692,5977204-TV2,themonkeygoeswestm,1
693,5977204-TV2,theruinsm,1
694,5977204-TV2,vietnam4km,1
695,5978012,doidoitap38p,1
696,5979720-TV2,africanwildlife4km,1
697,5979720-TV2,tiptoe4km,2
698,5979720-TV2,transformer_thelastknight_4km,1
699,5980708,tapchiclbvidaibayernmunich_1p,1
700,5980708,tapchiderbyschalke04vsdortmundp,1
701,5980750,LYS002171878,2
702,5980750,LYS005294306,2
703,5981007-TV3,africanwildlife4km,1
704,5981007-TV3,hardwelllive4km,1
705,5981007-TV3,hawaii4km,1
706,5981007-TV3,streetfoodhanoi4km,1
707,5981007-TV3,youcamefromthestars1m,1
708,5981065,LYS002171878,1
709,5981413,LYS002161371,1
710,5981870,LYS002171883,1
711,5981870,LYS005228795,1
712,5981870,huyenthoaiepltonyadamsp,1
713,5981870,tapchiclbvidaiarsenal_1p,1
714,5981870,thequeenofthesouth1p,1
715,5983410-TV2,baliindonesia4km,1
716,5983410-TV2,hanoingaytrovequangham,1
717,5983410-TV2,hotfuzzm,1
718,5983410-TV2,muabuonkyniemquachthanhdanhm,1
719,5983410-TV2,sanfrancisco4km,1
720,5983410-TV2,searchingfortheelephantm,1
721,5983410-TV2,shotgunlovem,1
722,5983410-TV2,vietnam4km,1
723,5983410-TV2,worldparadises4km,1
724,5984049,LYS002161371,1
725,5984049,LYS002171878,9
726,5984049,LYS002171883,1
727,5984068,LYS003683324,1
728,5985333,6flingdragons1p,1
729,5985333,babyfacedbeauty1p,1
730,5985333,doctorstranger1p,1
731,5985333,gooddoctor1p,1
732,5985333,soulmate1p,1
733,5985333,thebladeandpetal1p,1
734,5985333,thefamilyiscoming1p,3
735,5985333,wildromance1p,1
736,5985333,yongpal1p,1
737,5985570,LYS002161371,1
738,5985570,LYS002171878,1
739,5985570,LYS008644232,3
740,5985580,LYS002171878,2
741,5985580,LYS002171883,1
742,5985580,LYS005334085,1
743,5985583,LYS003482908,1
744,5985583,LYS005228795,1
745,5986477,LYS003482908,1
746,5986477,LYS011764565,1
747,5986567,5vungchienthuatp,1
748,5986567,aovongtap10p,1
749,5986567,aovongtap11p,2
750,5986567,aovongtap15p,1
751,5986567,aovongtap16p,2
752,5986567,aovongtap17p,4
753,5986567,aovongtap18p,2
754,5986567,aovongtap19p,2
755,5986567,aovongtap1p,1
756,5986567,aovongtap20p,2
757,5986567,aovongtap2p,1
758,5986567,aovongtap3p,1
759,5986567,aovongtap4p,1
760,5986567,aovongtap5p,1
761,5986567,aovongtap6p,1
762,5986567,aovongtap7p,1
763,5986567,aovongtap8p,1
764,5986567,aovongtap9p,2
765,5986567,toamgioluatap1p,1
766,5986935,PhieuLuuCungCoMayThoiGian5p,1
767,5987053,LYS002171878,2
768,5987053,LYS002171883,3
769,5987053,cauthudongphimp,1
770,5987722,LYS012485461,1
771,5988339,TCDTVDtaybannha200820102012p,1
772,5988637,LYS002171878,1
773,5990030-TV2,LYS013255847,1
774,5990030-TV2,basejumping4km,2
775,5990030-TV2,justiceleaguetrailer34km,2
776,5990030-TV2,legocrashslowmo4km,1
777,5990030-TV2,maasaimara4km,1
778,5990030-TV2,nyiragongovolcano4km,1
779,5990030-TV2,phandanbatap42m,1
780,5990030-TV2,samsunghdrdemo4km,1
781,5990030-TV2,wtac4km,1
782,5990099-TV1,Samsara_4km,1
783,5990099-TV1,hondacivicr4km,1
784,5990099-TV1,legotap1m,1
785,5990099-TV1,legotap7m,1
786,5990099-TV1,lucasemily17m,1
787,5990099-TV1,maasaimara4km,1
788,5990099-TV1,masterofkungfuthem,1
789,5990099-TV1,monkeytemple4km,1
790,5990099-TV1,nhungchuchocuuho1m,1
791,5990099-TV1,powerofcurves4km,1
792,5990193,LYS002171883,2
793,5991798,LYS002171883,1
794,5992072,DP13_Cauthuxaulayvoxinhp,1
795,5992072,nguochieunuocmattap16p,1
796,5992990,LYS002171878,4
797,5993689,LYS002171878,2
798,5994146-TV1,LYS005068332,1
799,5994146-TV1,Looped19m,1
800,5994146-TV1,Looped20m,1
801,5994146-TV1,ThoiDaiHoangKimP4_1m,1
802,5994146-TV1,drdimensionpants1m,1
803,5994146-TV1,drdimensionpants2m,1
804,5994146-TV1,drdimensionpants3m,1
805,5994146-TV1,drdimensionpants4m,1
806,5994146-TV1,hulkvsbusterclip4km,1
807,5994146-TV1,justiceleaguetrailer34km,1
808,5994146-TV1,realschool1m,1
809,5995302-TV2,intoyou_dancecover4km,2
810,5995302-TV2,move_dancecover4km,2
811,5995302-TV2,shapeofyou_4km,1
812,5996421,LYS012672570,3
813,5996421,LYS012672590,1
814,5996915,LYS003482908,2
815,5997915,LYS002171883,1
816,5997915,mrscop1p,1
817,5997915,thefamilyiscoming1p,1
818,5998455,DP19_CauchuyenvePenaltyp,1
819,5998517,LYS002171883,1
820,5998547,LYS002171883,3
821,5998547,LYS003482908,1
822,5998548,LYS003482908,1
823,5998548,LYS005228795,1
824,5998562,thanhvanchitap74p,1
825,5999288,LYS003482908,2
826,5999288,LYS003683324,1
827,5999288,LYS005271648,1
828,6000133.VOD,NhungNguoiBanThongThaiP165p,1
829,6000147.VOD,LYS003482908,5
830,6000147.VOD,LYS003582539,4
831,6000147.VOD,LYS003683324,2
832,6000147.VOD,LYS005228795,2
833,6000147.VOD,LYS005271648,3
834,6000147.VOD,gioithieuonfuturep,3
835,6000232.VOD,LYS003482908,1
836,6000232.VOD,LYS005228795,1
837,6000375.VOD,360crossoverp,1
838,6000375.VOD,LYS013572789,1
839,6000375.VOD,LYS013681417,1
840,6000375.VOD,casibichphuongp,1
841,6000375.VOD,demdaimytamp,1
842,6000375.VOD,remember1p,1
843,6000448.VOD,bietthupenseetap25p,1
844,6000448.VOD,nhungduongcongnongbongp,1
845,6000458.VOD,LYS003683324,1
846,6000479,LYS011946303,1
847,6000558,LYS012530877,2
848,6001030.VOD,KingsmanTheSecretServicep,1
849,6001030.VOD,LYS003482908,2
850,6001030.VOD,LYS003582539,8
851,6001030.VOD,LYS005271648,3
852,6001030.VOD,SuQuyenRuChetNguoi9p,14
853,6001030.VOD,gioithieuonfuturep,1
854,6001059.VOD,KingsmanTheSecretServicep,2
855,6001059.VOD,LYS003482908,3
856,6001059.VOD,LYS005228795,3
857,6001059.VOD,huyenthoaieplsolcampbellp,1
858,6001059.VOD,intothewildp,1
859,6001059.VOD,nhungnuhonrucrop,1
860,6001059.VOD,taken3p,1
861,6001059.VOD,tapchiclbvidainottinghamforesp,1
862,6001059.VOD,tapchidanhthucristianoronaldop,1
863,6001059.VOD,tapchidanhthudennisbergkamp_lep,1
864,6001059.VOD,tapchidanhthuferencpuskasp,1
865,6001059.VOD,tapchidanhthuruudgullitp,1
866,6001071.VOD,LYS003482908,1
867,6001071.VOD,LYS013301578,1
868,6001071.VOD,tapchidoituyenvidaihalan1974p,1
869,6001071.VOD,tapchidoituyenvidaihungary1950_2p,1
870,6001071.VOD,tapchidoituyenvidaiphap1998_1p,2
871,6001101.VOD,LYS008644232,1
872,6001162-TV2,LYS005056959,1
873,6001162-TV2,bankrobbersm,1
874,6001162-TV2,paycheckm,1
875,6001162-TV2,samsunghdrdemo4km,1
876,6001162-TV2,samsunghdrdemolg4km,2
877,6001162-TV2,thorm,1
878,6001162-TV2,trainspottingm,1
879,6001273.VOD,LYS002161371,2
880,6001273.VOD,LYS002171883,1
881,6001273.VOD,LYS003482908,5
882,6001273.VOD,LYS005228795,2
883,6001273.VOD,LYS012070809,2
884,6001273.VOD,LYS012171643,1
885,6001273.VOD,LYS012180577,1
886,6001273.VOD,Selldon36p,2
887,6001273.VOD,adgeniusleetaebaek1p,3
888,6001273.VOD,bietthupenseetap25p,1
889,6001273.VOD,gioithieuonfuturep,4
890,6001273.VOD,lamdepso1p,1
891,6001273.VOD,sieusaotainangnhi1_2p,1
892,6001273.VOD,snowwhitethe7dwarfsp,2
893,6001273.VOD,tangbongcobanp,1
894,6001273.VOD,tapchidanhthumarcovanbastenp,1
895,6001273.VOD,tinhieutap33p,1
896,6001273.VOD,trainghiemdieuviennesewaltzp,2
897,6001273.VOD,vucthamvohinhtap24p,2
898,6001273.VOD,youcamefromthestars10p,1
899,6001302.VOD,LYS002161371,7
900,6001302.VOD,LYS002171878,5
901,6001302.VOD,LYS005294306,1
902,6001334.VOD,casibichphuongp,1
903,6001334.VOD,casitoctienp,1
904,6001334.VOD,casitrangphapp,1
905,6001334.VOD,nghesiquocthuanp,1
906,6001334.VOD,sancochunhatso4p,1
907,6001389.VOD,LYS002171878,4
908,6001389.VOD,LYS005294306,1
909,6001389.VOD,LYS005334085,1
910,6001521.VOD,LYS003482908,1
911,6001521.VOD,LYS003683324,1
912,6001568.VOD,LYS002171878,3
913,6001568.VOD,ThoiDaiHoangKimP4_1p,1
914,6001568.VOD,ladyassassinthep,1
915,6001586.VOD,LYS003582539,2
916,6001586.VOD,LYS005271648,2
917,6001941.VOD,LYS002161371,2
918,6001941.VOD,LYS002171878,4
919,6001983.VOD,thequeenofthesouth1p,1
920,6002086,LYS003482908,2
921,6002086,LYS005228795,1
922,6002086,hotface29p,1
923,6002152.VOD,toamgioluatap35p,1
924,6002185.VOD,cinematicgamestarwarsp,1
925,6002194.VOD,LYS002171878,4
926,6002194.VOD,LYS008644232,10
927,6002225.VOD,LYS003482908,3
928,6002225.VOD,LYS005228795,2
929,6002252.VOD,LYS002161371,11
930,6002252.VOD,LYS002171878,1
931,6002252.VOD,LYS002171883,3
932,6002252.VOD,PhieuLuuCungCoMayThoiGian6p,1
933,6002278.VOD,LYS003482908,4
934,6002278.VOD,LYS005228795,2
935,6002278.VOD,LYS013190149,1
936,6002278.VOD,LYS013814823,1
937,6002278.VOD,ThoiDaiHoangKimP3_1p,1
938,6002336,6flingdragons1p,1
939,6002385.VOD,LYS002171878,1
940,6002385.VOD,LYS002171883,2
941,6002385.VOD,LYS003482908,1
942,6002385.VOD,LYS003683324,1
943,6002385.VOD,LYS008644232,1
944,6002478,GayGoGayDriverp,2
945,6002478,GolfingWorld14p,1
946,6002478,LYS002171883,3
947,6002478,SuaLoiTatCuaNguoiChoiLauNamp,1
948,6002478,XuLyBongTrongHoCatGanXaGreenp,1
949,6002478,bongtrenfairwaydocxuongnhieup,3
950,6002478,danhcudriverxap,2
951,6002478,xulybongovitrixuongdocnhieup,1
952,6002500.VOD,LYS002161371,14
953,6002500.VOD,LYS002171883,3
954,6002506.VOD,LYS002171883,1
955,6002513.VOD,LYS002171878,1
956,6002513.VOD,ThoiDaiHoangKimP4_1p,1
957,6002603.VOD,LYS002161371,2
958,6002603.VOD,LYS002171878,2
959,6002603.VOD,LYS002171883,11
960,6002742.VOD,LYS002171878,3
961,6002769.VOD,LYS002171878,6
962,6002769.VOD,LYS005334085,1
963,6002785.VOD,ghetthiyeuthoitap19p,1
964,6002812.VOD,LYS005334085,2
965,6002820,LYS008644232,1
966,6002864.VOD,LYS002161371,1
967,6002864.VOD,LYS002171883,1
968,6002886.VOD,thuthachduongphoso50p,1
969,6002937.VOD,LYS002161371,14
970,6002937.VOD,LYS002171878,4
971,6002937.VOD,LYS005294306,1
972,6002946.VOD,LYS002171878,4
973,6002978.VOD,LYS002171878,1
974,6002989.VOD,LYS005228795,1
975,6002994.VOD,LYS002161371,2
976,6002994.VOD,LYS002171878,7
977,6002994.VOD,LYS002171883,1
978,6002994.VOD,LYS005334085,2
979,6003006.VOD,LYS002171878,3
980,6003007.VOD,LYS002171878,5
981,6003021.VOD,LYS002171878,6
982,6003021.VOD,LYS002171883,1
983,6003021.VOD,LYS013173286,1
984,6003037.VOD,LYS002171883,1
985,6003037.VOD,LYS005334085,1
986,6003257-TV3,aquayoga4tuthechienbinhm,1
987,6003257-TV3,ballbasicso10m,1
988,6003257-TV3,ballbasicso1m,1
989,6003257-TV3,ballbasicso3_1m,1
990,6003257-TV3,bossaballm,1
991,6003257-TV3,chiecdenongsaom,1
992,6003257-TV3,kickboxing3cachnedoncobanm,1
993,6003257-TV3,masterstrikesbackthem,1
994,6003257-TV3,overtimeso2m,1
995,6003257-TV3,resistance_khangcum,1
996,6003257-TV3,swalla_dancecover4km,1
997,6003257-TV3,tapchithegioibongroso5m,1
998,6003257-TV3,tetoitetm,1
999,6003257-TV3,upper_lem,1
1000,6003257-TV3,vietnamoim,1
1001,6003264,ThoiDaiHoangKimP3_1p,1
1002,6003759,DP25_Cauchuyenvechuyennhuonghoanhtranp,1
1003,6004116,PhieuLuuCungCoMayThoiGian18p,1
1004,6005013,LYS002171878,6
1005,6005013,LYS002171883,4
1006,6005013,LYS003482908,4
1007,6005013,LYS005294306,1
1008,6005013,huyenthoaieplsolcampbellp,1
1009,6005070,LYS002161371,2
1010,6005229-TV2,10incredible4km,2
1011,6005229-TV2,1811acodeofsecrecym,1
1012,6005229-TV2,KingsmanTheSecretServicem,2
1013,6005229-TV2,LYS005068311,1
1014,6005229-TV2,africanwildlife4km,2
1015,6005229-TV2,basejumping4km,1
1016,6005229-TV2,coemcho4km,1
1017,6005229-TV2,faptv_comnguoi_tap124_4km,1
1018,6005229-TV2,feelthebeauty4km,1
1019,6005229-TV2,gioithieuonfuturem,2
1020,6005229-TV2,greatwallchina4km,1
1021,6005229-TV2,hdrdemooledtv4km,3
1022,6005229-TV2,highlightstuntgp4km,2
1023,6005229-TV2,iceland4km,1
1024,6005229-TV2,intothewildm,2
1025,6005229-TV2,justiceleaguetrailer34km,3
1026,6005229-TV2,kungfuinstructorthem,2
1027,6005229-TV2,mountainrun4km,1
1028,6005229-TV2,nyiragongovolcano4km,3
1029,6005229-TV2,powerofcurves4km,1
1030,6005229-TV2,raceism4km,1
1031,6005229-TV2,resistance_khangcum,1
1032,6005229-TV2,runningbeauty4km,3
1033,6005229-TV2,samsunghdrdemo4km,1
1034,6005229-TV2,samsunghdrdemolg4km,1
1035,6005229-TV2,semashow4km,2
1036,6005229-TV2,sieusaotainangnhi1_2m,1
1037,6005229-TV2,streetfoodhanoi4km,2
1038,6005229-TV2,towbellmenthree_4km,2
1039,6005229-TV2,vietnam4km,1
1040,6005229-TV2,womanontopm,1
1041,6005229-TV2,wonderwomantrailer4km,2
1042,6005229-TV2,wtac4km,1
1043,6006573,ghetthiyeuthoitap22p,2
1044,6007451,LYS003482908,1
1045,6011094,bietthupenseetap25p,1
1046,6011094,doidoitap38p,1
1047,6011201,LYS002171878,10
1048,6011980-TV1,LYS005056949,1
1049,6011980-TV1,despacitofrench4km,2
1050,6011980-TV1,feathersofpassionm,1
1051,6011980-TV1,ladychatterleysloverm,4
1052,6011980-TV1,streetfoodhanoi4km,2
1053,6011980-TV1,thanxedaichientap1_1m,3
1054,6011980-TV1,transformer_thelastknight_4km,1
1055,6013096-TV1,streetfoodhanoi4km,1
1056,6013855-TV2,americandreamzm,1
1057,6013855-TV2,canocristales4km,1
1058,6013855-TV2,gioithieuonfuturem,1
1059,6013855-TV2,vietnam4km,1
1060,6014418-TV2,KingsmanTheSecretServicem,3
1061,6014418-TV2,postmantoheavenm,1
1062,6014418-TV2,vietnam4km,1
1063,6015845,LYS002171883,1
1064,6015845,LYS003482908,4
1065,6016024-TV1,canocristales4km,1
1066,6016024-TV1,gianghochomoi4km,1
1067,6016024-TV1,gioithieuonfuturem,1
1068,6016024-TV1,highlightstuntgp4km,2
1069,6016435-TV2,justiceleaguetrailer34km,1
1070,6016435-TV2,sunghoim,1
1071,6016435-TV2,voduongnamhongsonm,1
1072,6016435-TV2,xeduagokartm,1
1073,6016473-TV2,3daystokillm,1
1074,6016473-TV2,KingsmanTheSecretServicem,1
1075,6017300-TV1,KingsmanTheSecretServicem,1
1076,6017300-TV1,marvelstheavengersm,1
1077,6017300-TV1,streetfoodhanoi4km,1
1078,6018982-TV1,cinematicgamestarwarsm,1
1079,6018982-TV1,gioithieuonfuturem,2
1080,6018982-TV1,hellostrangerm,1
1081,6018982-TV1,hoahaulamotphancuabongdam,2
1082,6018982-TV1,thefamilyiscoming1m,1
1083,6019992-TV1,move_dancecover4km,1
1084,6019992-TV1,welcometonewyork4km,1
1085,6020717-TV2,3daystokillm,1
1086,6020717-TV2,40yearoldvirginm,1
1087,6020717-TV2,matnangoisaomua1tap14m,1
1088,6020717-TV2,matnangoisaomua1tap16m,1
1089,6020717-TV2,streetfoodhongkong4km,1
1090,6020717-TV2,taken3m,1
1091,6022320-TV2,killerconstablem,1
1092,6022320-TV2,kungfuinstructorthem,1
1093,6022320-TV2,sanfrancisco4km,1
1094,6022320-TV3,nyiragongovolcano4km,1
1095,6022430-TV2,astrademovideo4km,1
1096,6022430-TV2,chiendichscroogedm,1
1097,6022430-TV2,thor3ragnaroktrailer24km,1
1098,6022430-TV2,wonderwomantrailer4km,1
1099,6022992,360crossoverp,1
1100,6022992,LYS002171883,1
1101,6022992,LYS005228795,5
1102,6022992,LYS011334175,1
1103,6022992,huyenthoaieplrobbiefowlerp,1
1104,6022992,lamdepso1p,1
1105,6022992,phandanbatap11p,1
1106,6022992,vongvayhoahongtap33p,1
1107,6024897-TV1,phantichtrandaugiuavietnamvathailanm,1
1108,6024923-TV1,KingsmanTheSecretServicem,1
1109,6024923-TV1,baliindonesia4km,1
1110,6025143-TV1,Selldon73m,1
1111,6025143-TV1,trotaicungbeso1m,1
1112,6025491-TV2,streetfoodmalaysia4km,1
1113,6025507-TV3,sugar_dancecover4km,1
1114,6025507-TV4,shotgunlovem,1
1115,6026053,LYS008644232,3
1116,6026883,LYS002161371,2
1117,6026883,LYS005228795,1
1118,6027101,LYS002171878,1
1119,6027231,LYS002171878,3
1120,6027231,LYS005334085,2
1121,6027231,bietthupenseetap30p,3
1122,6028081,LYS003683324,1
1123,6028283,LYS011300124,1
1124,6028283,cacclbcotenkylap,1
1125,6028283,tapchiclbvidaimanchesterunited_1p,1
1126,6028731,LYS003482908,1
1127,6028731,LYS005228795,1
1128,6028731,thisisfootball4kp,1
1129,6029055,LYS002161371,1
1130,6029227,LYS002171878,1
1131,6029227,LYS003683324,1
1132,6029900,LYS002161371,1
1133,6029900,LYS002171878,5
1134,6029900,LYS002171883,6
1135,6029900,LYS005294306,2
1136,6029900,LYS005334085,2
1137,6029980-TV1,astrademovideo4km,1
1138,6029980-TV1,havana4km,1
1139,6029980-TV1,nghesanxuatgaom,1
1140,6029980-TV1,samsunghdrdemolg4km,1
1141,6029980-TV1,sanfrancisco4km,1
1142,6029980-TV1,shotgunlovem,1
1143,6029980-TV1,transformer_thelastknight_4km,1
1144,6030171,cauchuyenthuvivecaccauthunup,1
1145,6030171,sulienquangiuanhantrachocvabongdap,1
1146,6030171,tapchiclbvidaimanchesterunited_1p,1
1147,6030171,tapchidoituyenvidaibrazil19581962_lep,1
1148,6030171,tapchidoituyenvidaibrazil1970_lep,1
1149,6030366,6flingdragons1p,1
1150,6030366,LYS002161371,2
1151,6030366,LYS002171883,1
1152,6030366,LYS005228795,1
1153,6030376,LYS002161371,1
1154,6030376,LYS002171878,5
1155,6030376,LYS005294306,1
1156,6030376,LYS005334085,1
1157,6030455,LYS003683324,1
1158,6030455,LYS005228795,1
1159,6030455,changtraicuaem_tap3_4kp,1
1160,6030511,changtraicuaem_tap3_4kp,1
1161,6030660,5vungchienthuatp,1
1162,6030660,LYS002161371,6
1163,6030660,LYS005228795,2
1164,6032451,LYS005228795,2
1165,6032451,LYS005271648,1
1166,6032505,ThoiDaiHoangKimP4_1p,1
1167,6032587,ihavealover1p,2
1168,6032587,yeutrongthuhantap30p,1
1169,6033571,LYS002171878,2
1170,6034474,aquayoga4tuthechienbinhp,1
1171,6034525,LYS002161371,2
1172,6034525,LYS008644232,1
1173,6034650,ghetthiyeuthoitap18p,2
1174,6034655,rupictinhyeutap1p,1
1175,6034722,DP24_Nhungbonghongphiasaucactayvotp,1
1176,6034722,LYS002171878,2
1177,6034722,LYS005228795,1
1178,6034722,LYS005294306,1
1179,6034740,changtraicuaem_tap3_4kp,1
1180,6034740,sancochunhatso6p,1
1181,6035162,sieusaotainangnhi1_2p,1
1182,6036145,LYS002171878,2
1183,6036412,LYS012218651,1
1184,6036412,LYS012232213,2
1185,6036463,danhho14sanchilinhp,1
1186,6036608,adgeniusleetaebaek1p,1
1187,6036608,nguochieunuocmattap17p,1
1188,6036610,LYS003482908,1
1189,6036611,phandanbatap38p,1
1190,6036644,DP23_Anvap,1
1191,6036644,LYS005228795,2
1192,6036644,LYS012491909,1
1193,6036644,ThoiDaiHoangKimP3_1p,3
1194,6036644,ThoiDaiHoangKimP4_1p,1
1195,6036644,adgeniusleetaebaek1p,1
1196,6036644,boardinghouse24th1p,1
1197,6036644,boffestival21p,1
1198,6036644,celebritieslivinginmyhouse21p,1
1199,6036644,cungsaokhamphap,1
1200,6036644,cungsaokhamphaso3p,1
1201,6036644,lebiodaatwp,1
1202,6036644,tap151khachsanvuivep,2
1203,6036644,thachthucdanhhaimua3tap15gala1p,1
1204,6036644,thequeenofthesouth1p,1
1205,6036644,whatsonso2p,1
1206,6036996,mrscop1p,1
1207,6037341,wildromance1p,1
1208,6037453-TV2,anhdaquenvoicodon4km,1
1209,6037453-TV2,cinematicgamestarwarsm,1
1210,6037453-TV2,dancecampm,1
1211,6037453-TV2,gioithieuonfuturem,1
1212,6037453-TV2,goldenchildthe_Caubevangm,2
1213,6037453-TV2,guardiangalaxy4km,1
1214,6037453-TV2,lghdrdemovideo4km,1
1215,6038186,SuQuyenRuChetNguoi1p,1
1216,6038186,dongiaothuacungvtvp,1
1217,6038266,LYS003482908,1
1218,6039549-TV2,1811acodeofsecrecym,2
1219,6039549-TV2,3daystokillm,3
1220,6039549-TV2,anhdaquenvoicodon4km,1
1221,6039549-TV2,iamnumberfourm,1
1222,6039549-TV2,iceland4km,1
1223,6039549-TV2,justiceleaguetrailer34km,1
1224,6039549-TV2,lghdrdemovideo4km,1
1225,6039549-TV2,morningglorym,1
1226,6039549-TV2,powerofcurves4km,1
1227,6039549-TV2,quybadiepvienm,1
1228,6039549-TV2,samsunghdrdemo4km,1
1229,6039549-TV2,sliver_latcatm,1
1230,6039549-TV2,taken3m,2
1231,6039549-TV2,thepaperboym,1
1232,6039549-TV2,thepeacemakerm,1
1233,6039549-TV2,thorm,1
1234,6040111-TV4,KingsmanTheSecretServicem,1
1235,6040184,Selldon37p,2
1236,6040895-TV2,tapchidanhthucristianoronaldom,1
1237,6040895-TV2,thorm,1
1238,6040979,gioithieuonfuturep,1
1239,6040979,nhungduongcongnongbongp,1
1240,6041223,LYS002161371,1
1241,6041230,LYS002161371,2
1242,6041230,LYS002171878,4
1243,6041230,LYS002171883,4
1244,6041362,LYS003482908,1
1245,6041753,Selldon53p,1
1246,6041911,LYS002171878,1
1247,6041911,hanchecuau22vietnamtaiseagames29p,1
1248,6041915,casibichphuongp,1
1249,6041915,phantichtrandaugiuahaglflcthanhhoap,1
1250,6041930-TV1,LYS005068307,1
1251,6041930-TV1,LYS005068332,1
1252,6041930-TV1,LYS013053742,1
1253,6041930-TV1,anhdaquenvoicodon4km,1
1254,6041930-TV1,basejumping4km,5
1255,6041930-TV1,caulongcanmothocvienm,1
1256,6041930-TV1,changtraicuaem_tap1_4km,1
1257,6041930-TV1,duongmayquaxutuyetm,1
1258,6041930-TV1,firebreathinghuman4km,1
1259,6041930-TV1,footballfreestylesecretruin4km,1
1260,6041930-TV1,freestylecycling4km,1
1261,6041930-TV1,freestylesoccertrickshots4km,2
1262,6041930-TV1,galahaim,1
1263,6041930-TV1,gioithieuonfuturem,7
1264,6041930-TV1,greatwallchina4km,1
1265,6041930-TV1,hawaii4km,1
1266,6041930-TV1,highlightstuntgp4km,1
1267,6041930-TV1,hondacivicr4km,4
1268,6041930-TV1,incredibledogchallenge4km,1
1269,6041930-TV1,khongyeukhongyeumytamm,1
1270,6041930-TV1,loverain2m,1
1271,6041930-TV1,maasaimara4km,1
1272,6041930-TV1,monkeytemple4km,1
1273,6041930-TV1,newdividecover4km,1
1274,6041930-TV1,nyiragongovolcano4km,1
1275,6041930-TV1,oriwillwisps4km,2
1276,6041930-TV1,pianomashup4km,1
1277,6041930-TV1,pogofreestyle4km,1
1278,6041930-TV1,powerofcurves4km,1
1279,6041930-TV1,ringacrobat4km,1
1280,6041930-TV1,samsunghdrdemo4km,1
1281,6041930-TV1,skateboardparkour4km,1
1282,6041930-TV1,tap159emsairoianhxinloiemdim,1
1283,6041930-TV1,thisisfootball4km,1
1284,6041930-TV1,titaniumalonecover4km,1
1285,6041930-TV1,vietnam4km,3
1286,6041930-TV1,welcometonewyork4km,1
1287,6042455-TV2,SuQuyenRuChetNguoi1m,1
1288,6042455-TV2,basejumping4km,1
1289,6042455-TV2,casibichphuongm,1
1290,6042455-TV2,oneonezero4km,1
1291,6042455-TV2,thelastsongm,1
1292,6042455-TV2,vietnam4km,1
1293,6042563-TV1,Selldon64m,1
1294,6042563-TV1,giadinhsongcamua1tap14m,1
1295,6042563-TV1,iceland4km,1
1296,6042563-TV1,nyiragongovolcano4km,1
1297,6042563-TV1,sanfrancisco4km,1
1298,6042998,LYS005334085,1
1299,6043024,LYS002171878,1
1300,6043340-TV2,Baitapvoibonggiupthongonvong2m,1
1301,6043340-TV2,LYS005056949,1
1302,6043340-TV2,LYS005068311,1
1303,6043340-TV2,ThoiDaiHoangKimP4_1m,2
1304,6043340-TV2,goldenswallowm,1
1305,6043340-TV2,justiceleaguetrailer34km,2
1306,6043340-TV2,sanfrancisco4km,2
1307,6043340-TV2,theladyhermitm,1
1308,6043340-TV2,vietnam4km,1
1309,6043340-TV2,womanontopm,1
1310,6043340-TV2,wonderwomantrailer4km,2
1311,6044678,nguochieunuocmattap13p,3
1312,6044950,nguochieunuocmattap14p,1
1313,6045082,LYS002161371,1
1314,6045082,LYS002171878,1
1315,6045082,LYS002171883,1
1316,6045082,LYS005334085,4
1317,6046485-TV2,hardwelllive4km,1
1318,6046485-TV2,justiceleaguetrailer34km,1
1319,6046485-TV2,transformer_thelastknight_4km,1
1320,6047958,LYS002171878,1
1321,6050414,thequeenofthesouth1p,1
1322,6052705,GolfingWorld6p,1
1323,6052705,VanDeTheLucTrongGolfp,1
1324,6052705,danhcudriverxap,1
1325,6052705,tapgolftrongphongp,1
1326,6052705,taptruyendop,1
1327,6052706,mrscop1p,1
1328,6052715,DP14_SuxautinhvatieuxaocuacacVDVTTp,1
